Genes	Log2FC	padj	volcano
CTNNB1	-0.0725953141994964	0.454050882434106	-0.0248926048140878
CTNNBIP1	-0.49972007921128	1.95344290821324e-06	-2.85300151495915
CTNNBL1	-0.573507341720902	4.2442773805979e-05	-2.50748664363051
CTNND1	0.18324855653275	0.160051388135653	0.145818308049079
CTNS	-0.238634193764986	0.0567712820602176	-0.297307492741457
CTPS1	-0.226482745086738	0.1612003833493	-0.179517908255856
CTPS2	-0.00763334905273759	0.933892120423601	-0.000226735572017853
CTR9	-0.482757071861891	1.55311307885512e-05	-2.3214807217569
CTRL	-0.287899890360438	0.170904126764584	-0.220890456846483
CTSA	-0.204118862470266	0.237326331708951	-0.127503678918524
CTSB	-0.119238625912957	0.395157333302821	-0.0480805856469865
CTSC	0.743856011287884	0.00185498573367472	2.03196128490189
CTSD	0.0843374961438172	0.416574836034571	0.0320741374428662
CTSF	-0.765635883281839	0.00274960169082943	-1.96058693909491
CTSG	0.790590020428433	0.199175673273827	0.554016792731875
CTSH	0.175306890945781	0.297832090104888	0.0922164227652844
CTSL	-0.121326965370983	0.294231418705974	-0.0644623457379382
CTSV	-0.246092079798544	0.431519291042022	-0.0898235560709931
CTSK	0.0424576272138943	0.97280349802336	0.000508424839187208
CTSS	0.770067651357666	0.000450153146692625	2.57713898116788
CTSW	0.644407317461437	0.075376426578606	0.723517630775476
CTSZ	-0.19143330856894	0.281692877493968	-0.105331226399244
CTTN	0.0883460994419645	0.920274046359223	0.0031877769169585
CTU1	-0.59697660194837	0.000771528796237463	-1.85817794244218
CTU2	-0.310105684295861	0.0112880304357739	-0.603894174440809
CUBN	0.95885794409396	1.61917938853118e-09	8.42903735526117
CUEDC1	0.593475543257683	0.0010129536004455	1.77710936710435
CUEDC2	-0.480833728350596	9.33707781209804e-05	-1.93765847987246
CUL1	-0.304511427804921	0.000491451845707209	-1.00748185360722
CUL2	-0.145172220631432	0.0696133224690908	-0.168008919756283
CUL3	-0.104547837439915	0.05039569992435	-0.135661955376908
CUL4A	-0.338514862440134	0.000678914501779491	-1.07247768054747
CUL4B	-0.201790885946421	0.0197092479967445	-0.34412004060243
CUL5	0.122142130725452	0.489444128521362	0.0379003217162647
CUL7	-0.211220025413075	0.0499198710422934	-0.274950713965314
CUL9	-0.448128367367801	0.000128863408148533	-1.74316126567382
CUTA	-0.917013992792621	3.45445986799089e-09	-7.75942380262368
CUTC	-0.508639247443275	0.000412300091633852	-1.72163529304773
CUX1	0.175047008681577	0.515829772543185	0.0503248938139941
CUZD1	-0.257993203475244	0.0416698830908621	-0.356076470831662
CWC15	-0.445679093548383	2.92221237135032e-05	-2.02083746599074
CWC22	-0.192460412518339	0.00132126254411629	-0.55409562092766
CWC25	-0.203989924955943	0.0246013566163162	-0.328228141319101
CWC27	-0.316178225591592	0.000253466687624363	-1.13700191228186
CWF19L1	-0.366284142957509	6.16099043689924e-05	-1.54218424545589
CWF19L2	-0.0980670653506114	0.274949919312016	-0.0549907541904869
CX3CL1	0.664221573689127	0.00751835864268772	1.41072489755704
CX3CR1	0.972619713134098	0.000144264864555678	3.73567614232126
CXADR	-0.836183376923402	0.00568941545550605	-1.8771751148867
CXADRP3	-0.452724048976046	0.0389344093701362	-0.638189884436884
CXCL10	-0.217086301946203	0.52038586826512	-0.0615818494129338
CXCL11	0.217279906566392	0.764174412434002	0.0253799244879727
CXCL13	0.158047050722375	0.915365408341765	0.00606987657340676
CXCL16	0.356195315896137	0.0567712820602176	0.443773520569416
CXCL2	0.694385752398208	0.0326001859744391	1.03239879506846
CXCL9	0.380596951069566	0.399177500408007	0.151794983697916
CXCR2P1	-0.037574998831531	0.97530707216952	-0.000408012882049714
CXCR3	0.761872564356634	0.0182990648394824	1.32380775276326
CXCR6	0.919473830121235	0.00583039808244546	2.05438202622464
BCLAF3	0.206366478742515	0.150852565730688	0.169519186537987
PBDC1	-0.131662008800745	0.260099714924163	-0.077003858767165
CXorf36	0.536131157199514	0.00102726283969623	1.60213061356651
CXorf38	0.511606338139208	0.000146696639019111	1.96128374196546
CXorf40A	-0.386324432873924	0.00220289034915534	-1.02646676866353
CXorf40B	-0.195293093206446	0.0642162344548903	-0.232858728258239
NKAPP1	-0.696043769319881	1.11130192561573e-07	-4.84040526065575
CXorf56	0.115980377884742	0.625658571086847	0.0236208654859385
CXorf58	-0.634408244429025	0.00528552147089942	-1.44449184528072
CXorf65	0.542255875742543	0.418715600030268	0.205016566949754
CXXC1	-0.322309850168877	0.000650287328144623	-1.02716755610054
CXXC4	0.068235244497294	0.733804517681254	0.0091721555560797
CXXC5	0.0604658400027063	0.887371310860639	0.00313785156867899
CYB561	0.933143018412352	0.0116756148731665	1.80350439747342
CYB561D1	0.0506840540326492	0.947038233898737	0.0011977902618875
CYB561D2	-0.468164469568161	0.000400540925379134	-1.59052001347411
CYB5B	-0.381380906363025	0.0145911917194059	-0.700180728478433
CYB5D1	-0.012062196251821	0.725539256238933	-0.00168073538310685
CYB5D2	-0.118607698802206	0.670324931300886	-0.0206038922341219
CYB5R1	-0.356719499799309	0.0185000669546856	-0.618133073596293
CYB5R2	0.955074279841233	0.0195122529152463	1.6328834128312
CYB5R3	0.204544043809198	0.128457452364625	0.18229797584276
CYB5R4	0.134168546544819	0.374412487443993	0.0572429667863399
CYB5RL	-0.203758438481277	0.149719766150284	-0.168043834593845
CYB561A3	-0.473821932151369	1.51230933007572e-06	-2.75781392179213
CYC1	-0.462222084819831	0.00699638881145117	-0.996146862076596
CYCS	-0.190803927400564	0.250194825614843	-0.114810859054944
CYFIP1	0.15714528829638	0.213523536754999	0.105374440244205
CYFIP2	0.410347533148736	0.069024742830022	0.476411517452097
CYGB	0.755421295968461	0.000412300091633852	2.55693985628625
CYHR1	-0.579391056097752	0.000180204593200205	-2.16937577471877
CYLD	0.204433552482613	0.0445754380417061	0.27617018153533
TXLNGY	-0.735689754548936	0.0517992013706936	-0.945859349522952
TXLNGY	-0.753604873476187	0.0636777277898764	-0.90132080496051
CYP11A1	-0.186882452642212	0.276625819077255	-0.104300458657343
CYP19A1	0.168010103918908	0.412218504132182	0.0646624715793057
CYP1A2	-0.701561425627768	0.397209314966032	-0.281312504130864
CYP20A1	-0.355056852598531	2.11539268321074e-06	-2.0148088120243
CYP21A2	-0.386237740939812	0.35234413287177	-0.174978425437719
CYP27B1	0.146681212359128	0.670324931300886	0.0254806721885545
CYP27C1	-0.340362288966483	0.310266004448498	-0.172994513488586
CYP2C8	-0.429168044991556	0.429282385970494	-0.157614939017122
CYP2R1	-0.383400272278166	8.19581469918741e-05	-1.56672988969498
CYP2U1	-0.013028644521017	0.840175065972398	-0.000985359137331586
CYP2W1	-0.437729153498044	0.16849661413776	-0.338543588810324
CYP39A1	-0.568258057364682	0.226479309067528	-0.366510233783077
CYP3A4	-0.837017738982193	0.491900773208967	-0.25790399391143
CYP3A7	-0.62825906019345	0.864693259492763	-0.0396669743332934
CYP46A1	-0.234067207004139	0.286841575760357	-0.1269481989369
CYP4F22	-0.0125750820325001	0.659681061441624	-0.00227188956617119
CYP4V2	-0.302326396313478	0.0721193012891947	-0.345241171602738
CYP4X1	-0.731127942993873	0.0522480252598576	-0.937254931173279
CYP4Z1	-0.981717845582226	0.00548591933954476	-2.2194191909504
CYP51A1	-0.763527708512207	6.05874506863756e-05	-3.22026768829521
CYP7B1	-0.148503564734124	0.327157081367015	-0.0720604154859709
CYSLTR1	0.9541500928456	4.10132861622048e-05	4.18592843053695
CYTH1	-0.644431754346392	3.6215308468974e-09	-5.43971791545233
CYTH2	0.195742575669574	0.16605689601317	0.152628919682124
CYTH4	0.606565786860065	0.00619518240219303	1.33926444360149
SPECC1L	-0.238148431931644	0.0445754380417061	-0.321715759865348
D2HGDH	-0.498377367382545	0.00180654216114793	-1.36712482145351
DAAM1	0.446006872414286	0.00959984331789272	0.899924058118728
DAAM2	0.455504052812449	0.13352411055995	0.398311103462966
DAB2IP	0.452498772947585	0.010178127974516	0.901527827311587
DACT2	0.94234910124421	0.112360039349131	0.894655039143103
DAD1	-0.380707031956198	0.000866488326723689	-1.16581526742252
DAG1	-0.15281587161786	0.405593950278698	-0.0598898438259422
DAGLB	-0.194524621324401	0.086338919165269	-0.206934006817411
TKFC	-0.784515441666444	0.00223064567863073	-2.08019714574852
DALRD3	-0.0780147444574094	0.31964793294615	-0.0386428951171516
DAND5	0.228374569456822	0.783397521267535	0.0242117710120488
DAP	-0.284540599386249	0.00583039808244546	-0.635749571070686
DAP3	-0.330870074037215	0.00383255109771199	-0.79955151963086
DAPK1	0.443526755289265	0.059320261694592	0.544117266962293
DAPK2	-0.0694542932999237	0.610097333727143	-0.0149049519740499
DAPK3	0.169842761720127	0.162383447873039	0.134083767998619
DARS	-0.25331852723585	0.00159634694444451	-0.708499676950833
DARS2	-0.409799428306502	0.0019818679025934	-1.10765724101852
DAXX	-0.439691675411284	3.64712623333643e-05	-1.95137329039168
DAZAP1	-0.317770426604233	0.000128863408148533	-1.23608577222364
DAZAP2	0.021207940091009	0.938876990028235	0.000580913144581566
DBF4	-0.258044278758125	0.0508599598251839	-0.333812268764832
DBF4B	-0.427402075267455	0.0100585490685836	-0.853720541437956
DBH	-0.224437951465764	0.482144773729949	-0.0711070010630013
TSPO	-0.820493146417425	1.40460384642568e-08	-6.44287824592019
DBNDD1	-0.29294948408054	0.52038586826512	-0.0831023001106497
DBNL	-0.0371729653820845	0.898460604137071	-0.00172857861945074
DBP	-0.704763531189257	6.05874506863756e-05	-2.9724228761782
DBR1	-0.0365585339826305	0.16605689601317	-0.0285062640452342
DBT	-0.544172656429588	9.33707781209804e-05	-2.19290099690488
DCAF10	-0.385955000145604	2.46947257880698e-06	-2.16420244368362
DCAF11	-0.915872634915563	1.98499742696356e-07	-6.13839825612551
DCAF12	-0.199832952160427	0.00649971665565184	-0.437055763796897
DCAF13	-0.194648548842991	0.203418971454184	-0.134620599834265
DCAF15	-0.251700165880164	0.0210153774485192	-0.422217666378139
DCAF16	0.165071324015336	0.458492403632777	0.0559043512901623
DCAF17	0.0110064175148283	0.898460604137071	0.000511808993372635
DCAF4	-0.0464142043396722	0.418715600030268	-0.0175483222166908
DCAF4L1	-0.343395310478912	0.217837583491699	-0.227282088979834
DCAF5	-0.0556333068181172	0.496903167433123	-0.0168974060816279
DCAF6	-0.372311956941709	0.00316724446054202	-0.930526130018467
DCAF7	-0.214204100437404	0.0127748945563454	-0.405626025926912
DCAF8	-0.445082962708052	0.000118833944206369	-1.74697710572846
DCAKD	-0.579910301067562	4.28743351241847e-08	-4.27266462498114
DCBLD1	0.196707554218923	0.092315235926085	0.203538541931254
DCBLD2	-0.0537116776668325	0.321540213785944	-0.0264672189370939
ECI1	-0.661119966300435	0.000216791609247205	-2.42231547931706
DCK	0.224077103956726	0.368470095356372	0.0971593288317475
DCLK3	-0.235270763055264	0.197836152511566	-0.165558704955272
DCLRE1A	-0.398223376882281	3.02305771982192e-05	-1.79979188093235
DCLRE1B	-0.0274698907384121	0.673037696337215	-0.0047237391841132
DCLRE1C	-0.0187275704543199	0.933892120423601	-0.000556270435182318
DCP1A	-0.0684716682685915	0.407947295999866	-0.0266625897084067
DCP1B	-0.515435061350814	9.46329567342779e-06	-2.58952388888239
DCP2	-0.255935165430575	0.0139668211018357	-0.474734760179166
DCPS	-0.269093926330457	0.401240337089966	-0.106721416956692
DCTD	0.147016927666673	0.253556378407381	0.087611130242274
DCTN1	-0.296191868662357	7.04215252900421e-05	-1.229875888693
DCTN2	0.0171957674487193	0.933892120423601	0.00051077084800322
DCTN3	-0.448974578207249	7.04215252900421e-05	-1.86427470432236
DCTN4	-0.508704287542167	6.05379899231339e-09	-4.18051759296166
DCTN5	0.212428482843781	0.0677613299158732	0.248332736922995
DCTN6	0.195135580372043	0.151952121935135	0.159678124513927
DCTPP1	-0.0430024516347238	0.638221004221315	-0.00838672114173495
DCUN1D1	0.0773862298412961	0.600150920599599	0.0171595857211972
DCUN1D2	-0.48461937473614	0.000483933063404747	-1.60661727740152
DCUN1D3	0.169780710329082	0.184790884148358	0.124503498241388
DCUN1D4	-0.36448767954841	0.00133851573758455	-1.0473103396001
DCUN1D5	-0.00459413081251547	0.620344761635138	-0.000952670576233029
DDA1	-0.0869491130678551	0.451788349572186	-0.0300030933164797
DDAH1	-0.892651892516751	1.84180328020165e-06	-5.11914147306161
DDAH2	-0.593455760024828	0.000166437260999671	-2.242520620772
DDB1	-0.236215204412202	0.000197997863466386	-0.874785096067331
DDB2	-0.104546575807187	0.602778767364979	-0.022983733957125
DDHD1	0.110228825061322	0.438233986142015	0.0394943205669202
DDHD2	0.145440646985702	0.251810685200917	0.0871081624246286
DDI2	-0.0638983456215256	0.887371310860639	-0.00331598013085608
DDIT3	-0.144911173517863	0.403368838106276	-0.0571381360250917
DDIT4	0.973816111630385	0.000437534800875063	3.27103604705559
DDIT4L	0.466893947256649	0.328771320083512	0.22555930209725
DDO	-0.919307344079873	4.62586189145464e-06	-4.90432756466682
DDOST	-0.32058832755732	0.00378365666941126	-0.776493230415037
DDRGK1	-0.313180954572413	0.038172353297381	-0.444169222451363
DDT	-0.859950715202704	0.000104292776954871	-3.42410512149094
DDTL	-0.637327722137556	0.00286001540866843	-1.62112695082622
DDX10	-0.121651274853473	0.0901205908242782	-0.127146989164439
DDX1	-0.313221204615011	1.24723615315135e-05	-1.53605285847086
DDX11	-0.299863366161222	0.106195217622361	-0.292035445209749
DDX11L2	-0.230217149399954	0.312123572924877	-0.116414695649728
DDX12P	-0.532708858364014	0.00217382298682642	-1.41848426883669
DDX17	-0.138283518969477	0.0947010193293968	-0.141553280673359
DDX18	-0.155107807566105	0.0587868034899269	-0.190894304778086
DDX19A	0.000654813119248754	0.97530707216952	7.11037115893267e-06
DDX19B	-0.0142246687316017	0.97280349802336	-0.000170338650248197
DDX20	-0.33953471617566	1.13568219330519e-05	-1.67891197340285
DDX21	0.410469931944189	0.0631244439457352	0.49248282363358
DDX23	-0.219402970649841	0.00135598092991705	-0.629192083224611
DDX24	-0.140819101708503	0.196519480228739	-0.099501987721885
DDX27	-0.268863617800438	0.000794142210321462	-0.833504563909067
DDX28	-0.198341634490314	0.0714860032498598	-0.227255676344777
DDX31	-0.104361618864035	0.330644954179009	-0.0501601702536527
DDX39A	-0.212011369824762	0.216428660845893	-0.14092082563703
DDX3X	0.0774359106148528	0.334514338714843	0.0368273778208415
DDX3Y	-0.393056749038674	0.256762381367887	-0.232087670315195
DDX41	-0.468065292291056	2.58798867412235e-05	-2.14703310838666
DDX42	-0.309189174333163	4.17273671153987e-05	-1.35411842026641
DDX43	0.744269310794051	0.0261528555622799	1.17779195741737
DDX46	-0.166809255186455	0.12455163476903	-0.150904087431147
DDX47	-0.164586227554054	0.0295526909639956	-0.251718664856418
DDX49	-0.436451478826235	4.55024617307705e-05	-1.89505709192784
DDX50	-0.0598858046605675	0.515829772543185	-0.0172167852693265
DDX5	-0.104929548044251	0.438233986142015	-0.0375956216996441
DDX51	-0.501775385482107	1.00009407365008e-05	-2.50885642800663
DDX52	-0.168721918921881	0.0665557552880774	-0.198554381039281
DDX54	-0.237448333315627	0.0130676011192945	-0.447306151097769
DDX55	-0.444898089544834	4.90647465419318e-06	-2.36206647983682
DDX56	-0.517804732444497	1.51230933007572e-06	-3.01380962553055
DDX58	0.295402122461464	0.0226287320494877	0.486036863207637
DDX59	-0.413963026983646	0.000305794845510339	-1.45490196924129
DDX60	0.437825898986358	0.0253584703228922	0.698716259241967
DDX6	0.0617844274107355	0.542425653013441	0.0164136373627594
DDX60L	0.0596238559318492	0.780824230042621	0.0064063876571078
DEAF1	-0.0724820094626988	0.463155897152065	-0.0242287643907667
DECR1	-0.436566043424292	0.0463132252764914	-0.582507877326539
DECR2	-0.772374651569572	0.00308340445356285	-1.93940919625647
DEDD	-0.306693772546294	0.000698976094954555	-0.967783754543731
DEDD2	-0.202126327983796	0.162383447873039	-0.159570295450396
DEFA6	0.712354129923797	0.00333315632869162	1.7646039846135
DEF8	-0.172516628431407	0.360299872426979	-0.0764828132900955
DEFB132	0.100345739433942	0.996113390015529	0.000169706918396651
DEGS1	0.0687502719637285	0.467808758607311	0.0226828907575974
DEK	-0.557115509886187	8.79951372506528e-06	-2.81652048413182
EXO5	-0.557942226960832	8.23249560107817e-07	-3.39478190067629
DENND1A	-0.598622991533608	5.03090843901537e-08	-4.3689622572974
DENND1B	0.344408885255135	0.0841794589226622	0.370168558672734
DENND1C	0.331934558575371	0.0978199718478873	0.335111991018376
DENND2C	-0.264582858974009	0.336433387485405	-0.125174391764467
DENND2D	0.626925571544948	0.108761511069292	0.604058315379102
DENND4A	0.061489732396185	0.55961838817901	0.015502054913041
DENND4B	-0.196559434468671	0.0467362625830475	-0.26149206140239
DENND4C	-0.140759940560436	0.0893371173091585	-0.147652682516016
DENND5A	0.136690439116999	0.105321546824695	0.133612549220745
DENND5B	-0.415356595400856	0.000213487665350398	-1.52461922179985
DENR	-0.160735740876312	0.0280561549934258	-0.249457344791939
DEPDC1	-0.936378931643031	0.000984563881525582	-2.8154630648662
DEPDC1B	-0.0396001153005807	0.828908322789445	-0.00322715198584223
DEPDC4	-0.569372818896003	0.000470589891904099	-1.89450686546896
DEPDC5	-0.47447111227552	0.000576857076227099	-1.5367795621392
DEPTOR	-0.466213974727572	0.0157586232835836	-0.840342170012
DERA	-0.722406122308411	1.34057011283588e-06	-4.24248199601789
DERL1	-0.147574632094791	0.229523853699014	-0.0943255982622403
DERL2	-0.281695885282268	0.0552837226332416	-0.35420517253998
DERL3	0.215546328373543	0.923013583943207	0.00749926790528964
DET1	-0.385485334992324	0.000543805486074185	-1.25843862340428
DEXI	-0.617799027242406	6.58052143593701e-05	-2.58347471379363
DFFA	-0.349199443518547	0.00133851573758455	-1.00338148118667
DFFB	-0.0454106011150635	0.574780413595508	-0.0109211605382288
GSDME	0.247049147844323	0.605159981036009	0.0538887810619135
WHRN	-0.696320966315329	0.000698976094954555	-2.19726704443093
PJVK	-0.45120920242756	0.0246013566163162	-0.726014080797656
DGAT1	-0.502929896977594	0.00235438309403161	-1.32176156395578
DGCR10	-0.140670215179679	0.633223251841043	-0.0279150400914588
DGCR11	0.127842636535997	0.424920796681278	0.0475180869133098
ESS2	-0.242632164774549	0.00562232588836608	-0.545942748174229
DGS2	-0.0534083597975106	0.475242457944944	-0.0172554274608527
DGCR6	-0.699233831231659	0.000878559518660938	-2.13701858103668
DGCR6L	-0.692088049419424	4.62454943527875e-05	-3.00015364511611
DGCR8	-0.151291713379314	0.0947010193293968	-0.15486905834572
